PL_POS_1,PL_CLUB_1,PL_PTS_1,PL_MJ_1,PL_DB_1,PL_POS_2,PL_CLUB_2,PL_PTS_2,PL_MJ_2,PL_DB_2,PL_POS_3,PL_CLUB_3,PL_PTS_3,PL_MJ_3,PL_DB_3,PL_POS_4,PL_CLUB_4,PL_PTS_4,PL_MJ_4,PL_DB_4,PL_POS_5,PL_CLUB_5,PL_PTS_5,PL_MJ_5,PL_DB_5,PL_POS_6,PL_CLUB_6,PL_PTS_6,PL_MJ_6,PL_DB_6,PL_POS_7,PL_CLUB_7,PL_PTS_7,PL_MJ_7,PL_DB_7,PL_POS_8,PL_CLUB_8,PL_PTS_8,PL_MJ_8,PL_DB_8,PL_POS_9,PL_CLUB_9,PL_PTS_9,PL_MJ_9,PL_DB_9,PL_POS_10,PL_CLUB_10,PL_PTS_10,PL_MJ_10,PL_DB_10,PL_POS_11,PL_CLUB_11,PL_PTS_11,PL_MJ_11,PL_DB_11,PL_POS_12,PL_CLUB_12,PL_PTS_12,PL_MJ_12,PL_DB_12,PL_POS_13,PL_CLUB_13,PL_PTS_13,PL_MJ_13,PL_DB_13,PL_POS_14,PL_CLUB_14,PL_PTS_14,PL_MJ_14,PL_DB_14,PL_POS_15,PL_CLUB_15,PL_PTS_15,PL_MJ_15,PL_DB_15,PL_POS_16,PL_CLUB_16,PL_PTS_16,PL_MJ_16,PL_DB_16,PL_POS_17,PL_CLUB_17,PL_PTS_17,PL_MJ_17,PL_DB_17,PL_POS_18,PL_CLUB_18,PL_PTS_18,PL_MJ_18,PL_DB_18,PL_POS_19,PL_CLUB_19,PL_PTS_19,PL_MJ_19,PL_DB_19,PL_POS_20,PL_CLUB_20,PL_PTS_20,PL_MJ_20,PL_DB_20,LIGA_POS_1,LIGA_CLUB_1,LIGA_PTS_1,LIGA_MJ_1,LIGA_DB_1,LIGA_POS_2,LIGA_CLUB_2,LIGA_PTS_2,LIGA_MJ_2,LIGA_DB_2,LIGA_POS_3,LIGA_CLUB_3,LIGA_PTS_3,LIGA_MJ_3,LIGA_DB_3,LIGA_POS_4,LIGA_CLUB_4,LIGA_PTS_4,LIGA_MJ_4,LIGA_DB_4,LIGA_POS_5,LIGA_CLUB_5,LIGA_PTS_5,LIGA_MJ_5,LIGA_DB_5,LIGA_POS_6,LIGA_CLUB_6,LIGA_PTS_6,LIGA_MJ_6,LIGA_DB_6,LIGA_POS_7,LIGA_CLUB_7,LIGA_PTS_7,LIGA_MJ_7,LIGA_DB_7,LIGA_POS_8,LIGA_CLUB_8,LIGA_PTS_8,LIGA_MJ_8,LIGA_DB_8,LIGA_POS_9,LIGA_CLUB_9,LIGA_PTS_9,LIGA_MJ_9,LIGA_DB_9,LIGA_POS_10,LIGA_CLUB_10,LIGA_PTS_10,LIGA_MJ_10,LIGA_DB_10,LIGA_POS_11,LIGA_CLUB_11,LIGA_PTS_11,LIGA_MJ_11,LIGA_DB_11,LIGA_POS_12,LIGA_CLUB_12,LIGA_PTS_12,LIGA_MJ_12,LIGA_DB_12,LIGA_POS_13,LIGA_CLUB_13,LIGA_PTS_13,LIGA_MJ_13,LIGA_DB_13,LIGA_POS_14,LIGA_CLUB_14,LIGA_PTS_14,LIGA_MJ_14,LIGA_DB_14,LIGA_POS_15,LIGA_CLUB_15,LIGA_PTS_15,LIGA_MJ_15,LIGA_DB_15,LIGA_POS_16,LIGA_CLUB_16,LIGA_PTS_16,LIGA_MJ_16,LIGA_DB_16,LIGA_POS_17,LIGA_CLUB_17,LIGA_PTS_17,LIGA_MJ_17,LIGA_DB_17,LIGA_POS_18,LIGA_CLUB_18,LIGA_PTS_18,LIGA_MJ_18,LIGA_DB_18,LIGA_POS_19,LIGA_CLUB_19,LIGA_PTS_19,LIGA_MJ_19,LIGA_DB_19,LIGA_POS_20,LIGA_CLUB_20,LIGA_PTS_20,LIGA_MJ_20,LIGA_DB_20,SA_POS_1,SA_CLUB_1,SA_PTS_1,SA_MJ_1,SA_DB_1,SA_POS_2,SA_CLUB_2,SA_PTS_2,SA_MJ_2,SA_DB_2,SA_POS_3,SA_CLUB_3,SA_PTS_3,SA_MJ_3,SA_DB_3,SA_POS_4,SA_CLUB_4,SA_PTS_4,SA_MJ_4,SA_DB_4,SA_POS_5,SA_CLUB_5,SA_PTS_5,SA_MJ_5,SA_DB_5,SA_POS_6,SA_CLUB_6,SA_PTS_6,SA_MJ_6,SA_DB_6,SA_POS_7,SA_CLUB_7,SA_PTS_7,SA_MJ_7,SA_DB_7,SA_POS_8,SA_CLUB_8,SA_PTS_8,SA_MJ_8,SA_DB_8,SA_POS_9,SA_CLUB_9,SA_PTS_9,SA_MJ_9,SA_DB_9,SA_POS_10,SA_CLUB_10,SA_PTS_10,SA_MJ_10,SA_DB_10,SA_POS_11,SA_CLUB_11,SA_PTS_11,SA_MJ_11,SA_DB_11,SA_POS_12,SA_CLUB_12,SA_PTS_12,SA_MJ_12,SA_DB_12,SA_POS_13,SA_CLUB_13,SA_PTS_13,SA_MJ_13,SA_DB_13,SA_POS_14,SA_CLUB_14,SA_PTS_14,SA_MJ_14,SA_DB_14,SA_POS_15,SA_CLUB_15,SA_PTS_15,SA_MJ_15,SA_DB_15,SA_POS_16,SA_CLUB_16,SA_PTS_16,SA_MJ_16,SA_DB_16,SA_POS_17,SA_CLUB_17,SA_PTS_17,SA_MJ_17,SA_DB_17,SA_POS_18,SA_CLUB_18,SA_PTS_18,SA_MJ_18,SA_DB_18,SA_POS_19,SA_CLUB_19,SA_PTS_19,SA_MJ_19,SA_DB_19,SA_POS_20,SA_CLUB_20,SA_PTS_20,SA_MJ_20,SA_DB_20,BL_POS_1,BL_CLUB_1,BL_PTS_1,BL_MJ_1,BL_DB_1,BL_POS_2,BL_CLUB_2,BL_PTS_2,BL_MJ_2,BL_DB_2,BL_POS_3,BL_CLUB_3,BL_PTS_3,BL_MJ_3,BL_DB_3,BL_POS_4,BL_CLUB_4,BL_PTS_4,BL_MJ_4,BL_DB_4,BL_POS_5,BL_CLUB_5,BL_PTS_5,BL_MJ_5,BL_DB_5,BL_POS_6,BL_CLUB_6,BL_PTS_6,BL_MJ_6,BL_DB_6,BL_POS_7,BL_CLUB_7,BL_PTS_7,BL_MJ_7,BL_DB_7,BL_POS_8,BL_CLUB_8,BL_PTS_8,BL_MJ_8,BL_DB_8,BL_POS_9,BL_CLUB_9,BL_PTS_9,BL_MJ_9,BL_DB_9,BL_POS_10,BL_CLUB_10,BL_PTS_10,BL_MJ_10,BL_DB_10,BL_POS_11,BL_CLUB_11,BL_PTS_11,BL_MJ_11,BL_DB_11,BL_POS_12,BL_CLUB_12,BL_PTS_12,BL_MJ_12,BL_DB_12,BL_POS_13,BL_CLUB_13,BL_PTS_13,BL_MJ_13,BL_DB_13,BL_POS_14,BL_CLUB_14,BL_PTS_14,BL_MJ_14,BL_DB_14,BL_POS_15,BL_CLUB_15,BL_PTS_15,BL_MJ_15,BL_DB_15,BL_POS_16,BL_CLUB_16,BL_PTS_16,BL_MJ_16,BL_DB_16,BL_POS_17,BL_CLUB_17,BL_PTS_17,BL_MJ_17,BL_DB_17,BL_POS_18,BL_CLUB_18,BL_PTS_18,BL_MJ_18,BL_DB_18,L1_POS_1,L1_CLUB_1,L1_PTS_1,L1_MJ_1,L1_DB_1,L1_POS_2,L1_CLUB_2,L1_PTS_2,L1_MJ_2,L1_DB_2,L1_POS_3,L1_CLUB_3,L1_PTS_3,L1_MJ_3,L1_DB_3,L1_POS_4,L1_CLUB_4,L1_PTS_4,L1_MJ_4,L1_DB_4,L1_POS_5,L1_CLUB_5,L1_PTS_5,L1_MJ_5,L1_DB_5,L1_POS_6,L1_CLUB_6,L1_PTS_6,L1_MJ_6,L1_DB_6,L1_POS_7,L1_CLUB_7,L1_PTS_7,L1_MJ_7,L1_DB_7,L1_POS_8,L1_CLUB_8,L1_PTS_8,L1_MJ_8,L1_DB_8,L1_POS_9,L1_CLUB_9,L1_PTS_9,L1_MJ_9,L1_DB_9,L1_POS_10,L1_CLUB_10,L1_PTS_10,L1_MJ_10,L1_DB_10,L1_POS_11,L1_CLUB_11,L1_PTS_11,L1_MJ_11,L1_DB_11,L1_POS_12,L1_CLUB_12,L1_PTS_12,L1_MJ_12,L1_DB_12,L1_POS_13,L1_CLUB_13,L1_PTS_13,L1_MJ_13,L1_DB_13,L1_POS_14,L1_CLUB_14,L1_PTS_14,L1_MJ_14,L1_DB_14,L1_POS_15,L1_CLUB_15,L1_PTS_15,L1_MJ_15,L1_DB_15,L1_POS_16,L1_CLUB_16,L1_PTS_16,L1_MJ_16,L1_DB_16,L1_POS_17,L1_CLUB_17,L1_PTS_17,L1_MJ_17,L1_DB_17,L1_POS_18,L1_CLUB_18,L1_PTS_18,L1_MJ_18,L1_DB_18
1,ARSENAL,12,4,7,2,MAN CITY,12,4,6,3,HULL CITY,8,4,3,4,BRIGHTON,7,4,8,5,CHELSEA,7,4,1,6,BRENTFORD,6,4,3,7,LIVERPOOL,6,4,2,8,EVERTON,6,4,2,9,IPSWICH TOWN,6,4,-3,10,NEWCASTLE,5,3,2,11,LEEDS UNITED,5,3,1,12,NOTTINGHAM,5,4,0,13,MAN UNITED,4,4,0,14,SUNDERLAND,4,4,-2,15,BOURNEMOUTH,3,4,-1,16,CRYSTAL PALACE,3,4,-5,17,TOTTENHAM,2,4,-5,18,FULHAM,1,4,-3,19,ASTON VILLA,1,4,-6,20,COVENTRY,0,4,-10,1,BARCELONA,12,4,15,2,ALAVÉS,10,4,7,3,SEVILLA,10,5,2,4,REAL MADRID,9,4,7,5,REAL BETIS,9,4,0,6,DEPORTIVO,8,4,3,7,ATLETICO,7,4,1,8,OSASUNA,7,4,-1,9,REAL SOCIEDAD,7,5,-2,10,ATHLETIC CLUB,6,4,1,11,LEVANTE,5,4,0,12,ESPANYOL,4,4,1,13,RACING,4,4,-1,14,RAYO VALLECANO,4,4,-3,15,GETAFE,4,4,-3,16,CELTA VIGO,3,5,-3,17,VILLARREAL,2,4,-2,18,MÁLAGA,2,4,-6,19,ELCHE,1,4,-7,20,VALENCIA,1,5,-9,1,ROMA,9,3,9,2,INTER MILAN,9,3,5,3,LAZIO,9,3,3,4,COMO,7,3,4,5,AC MILAN,7,3,3,6,JUVENTUS,7,3,3,7,FROSINONE,6,3,3,8,ATALANTA,6,3,1,9,CAGLIARI,6,3,1,10,UDINESE,4,3,0,10,SASSUOLO,4,3,0,12,NAPOLI,3,3,0,13,TORINO,3,3,-1,14,LECCE,3,3,-3,15,FIORENTINA,3,4,-6,16,BOLOGNA,1,3,-2,17,PARMA,1,3,-3,18,MONZA,1,3,-4,19,GENOA,0,3,-6,20,VENEZIA,0,4,-7,1,FREIBURG,9,3,9,2,DORTMUND,9,3,6,3,AUGSBURG,7,3,6,4,BAYERN,7,3,5,5,LEIPZIG,6,3,6,6,ELVERSBERG,6,3,1,7,LEVERKUSEN,4,3,3,8,MAINZ 05,4,3,3,9,FRANKFURT,4,3,-1,10,WERDER BREMEN,4,3,-1,11,SCHALKE 04,4,3,-1,12,KÖLN,4,3,-2,13,HOFFENHEIM,3,3,-1,14,STUTTGART,3,3,-2,15,PADERBORN,1,3,-4,16,UNION BERLIN,1,3,-6,17,M'GLADBACH,0,3,-9,18,HAMBURG,0,3,-12,1,STADE RENNAIS FC 1901,10,4,3,2,AS MONACO FC,9,3,4,3,OLYMPIQUE LYONNAIS,7,3,4,3,PARIS FC,7,3,4,5,LILLE OSC,7,3,3,6,RC STRASBOURG ALSACE,6,3,1,7,STADE BRESTOIS 29,5,3,1,8,FC LORIENT,4,3,0,9,ES TROYES AC,4,3,-3,10,RACING CLUB DE LENS,3,3,1,11,OLYMPIQUE DE MARSEILLE,3,4,0,12,ANGERS SCO,3,3,-1,13,LE MANS FC,2,3,-1,13,PARIS SAINT-GERMAIN FC,2,3,-1,15,OGC NICE,2,3,-3,16,LE HAVRE AC,1,3,-2,17,TOULOUSE FC,1,3,-3,18,AJ AUXERRE,0,3,-7
