POS_1,CLUB_1,PTS_1,MJ_1,DB_1,POS_2,CLUB_2,PTS_2,MJ_2,DB_2,POS_3,CLUB_3,PTS_3,MJ_3,DB_3,POS_4,CLUB_4,PTS_4,MJ_4,DB_4,POS_5,CLUB_5,PTS_5,MJ_5,DB_5,POS_6,CLUB_6,PTS_6,MJ_6,DB_6,POS_7,CLUB_7,PTS_7,MJ_7,DB_7,POS_8,CLUB_8,PTS_8,MJ_8,DB_8,POS_9,CLUB_9,PTS_9,MJ_9,DB_9,POS_10,CLUB_10,PTS_10,MJ_10,DB_10,POS_11,CLUB_11,PTS_11,MJ_11,DB_11,POS_12,CLUB_12,PTS_12,MJ_12,DB_12,POS_13,CLUB_13,PTS_13,MJ_13,DB_13,POS_14,CLUB_14,PTS_14,MJ_14,DB_14,POS_15,CLUB_15,PTS_15,MJ_15,DB_15,POS_16,CLUB_16,PTS_16,MJ_16,DB_16,POS_17,CLUB_17,PTS_17,MJ_17,DB_17,POS_18,CLUB_18,PTS_18,MJ_18,DB_18,POS_19,CLUB_19,PTS_19,MJ_19,DB_19,POS_20,CLUB_20,PTS_20,MJ_20,DB_20
1,MAN CITY,9,3,+5,2,ARSENAL,9,3,+5,3,HULL CITY,7,3,+3,4,CHELSEA,6,3,+1,5,BRENTFORD,5,3,+3,6,LIVERPOOL,5,3,+2,6,NEWCASTLE,5,3,+2,8,EVERTON,5,3,+2,9,LEEDS UNITED,5,3,+1,10,BRIGHTON,4,3,+3,11,MAN UNITED,4,3,+1,12,SUNDERLAND,4,3,0,13,CRYSTAL PALACE,3,3,-4,13,IPSWICH TOWN,3,3,-4,15,BOURNEMOUTH,2,3,-1,16,NOTTINGHAM,2,3,-1,17,ASTON VILLA,1,3,-5,17,TOTTENHAM,1,3,-5,19,FULHAM,0,3,-3,20,COVENTRY,0,3,-5
